#subsequence (s \in Sample : s ~ D)	freq(s,D)	freq(s,Sample)

8 -1 1 2 -1 5 -1 -2	1060	1
5 -1 2 -1 1 9 -1 -2	1273	1
9 -1 4 -1 5 -1 5 9 -1 5 -1 -2	476	1
6 9 -1 4 10 -1 1 9 -1 8 -1 4 5 -1 -2	9	1
1 2 -1 5 -1 2 5 -1 9 -1 -2	642	1
5 6 -1 6 -1 -2	289	1
10 -1 2 10 -1 4 -1 -2	76	1
7 -1 10 -1 7 8 -1 -2	458	1
1 9 -1 2 7 8 -1 5 8 -1 1 5 -1 8 -1 -2	204	1
2 -1 7 -1 7 10 -1 8 -1 8 -1 1 -1 -2	70	1
3 -1 1 -1 2 -1 3 -1 -2	344	1
7 -1 1 -1 1 -1 1 -1 -2	2149	1
1 8 -1 8 -1 2 5 -1 8 -1 10 -1 1 4 -1 8 -1 7 9 -1 7 -1 -2	7	1
4 -1 1 -1 7 -1 9 -1 -2	460	1
7 -1 4 9 -1 1 -1 3 -1 -2	153	1
1 -1 8 -1 5 -1 1 9 -1 -2	1704	1
4 -1 6 -1 -2	147	1
5 -1 9 -1 4 -1 -2	949	1
10 -1 4 5 -1 7 -1 -2	153	1
5 -1 2 -1 9 -1 9 -1 1 -1 -2	839	1
5 -1 8 -1 7 -1 -2	2306	2
5 9 -1 1 -1 3 -1 7 8 -1 -2	361	1
2 -1 9 -1 6 -1 6 -1 -2	73	1
6 8 -1 9 -1 5 -1 3 -1 7 -1 4 -1 1 8 -1 -2	10	1
3 8 -1 1 -1 1 -1 -2	744	1
10 -1 1 -1 7 -1 2 -1 -2	229	1
8 -1 5 -1 5 -1 9 -1 1 -1 -2	1555	1
9 -1 1 10 -1 4 -1 6 9 -1 7 9 -1 -2	11	1
1 -1 8 -1 6 -1 -2	289	2
5 -1 7 -1 8 -1 7 -1 1 -1 2 -1 5 -1 -2	228	1
9 -1 1 9 -1 2 7 -1 -2	772	1
2 -1 2 10 -1 -2	302	1
2 -1 1 -1 1 -1 1 -1 -2	1395	1
5 -1 1 2 -1 7 -1 -2	911	1
5 -1 7 8 -1 5 -1 8 -1 -2	1380	1
5 8 -1 1 -1 -2	3028	4
1 -1 5 -1 9 -1 1 -1 1 -1 -2	1937	1
1 4 -1 3 -1 5 7 -1 1 -1 1 -1 -2	97	1
4 -1 1 -1 9 -1 7 -1 -2	475	1
5 -1 6 -1 1 -1 -2	300	1
10 -1 10 -1 8 10 -1 -2	374	1
2 8 -1 1 -1 1 -1 -2	1061	1
8 -1 2 -1 1 9 -1 -2	1106	1
9 -1 1 -1 1 -1 1 -1 -2	3036	1
1 -1 1 8 -1 5 -1 8 -1 -2	1811	1
8 9 -1 8 -1 -2	3267	1
2 -1 8 9 -1 -2	1487	1
1 5 -1 1 -1 1 -1 2 -1 -2	1121	1
3 9 -1 10 -1 10 -1 7 -1 -2	106	1
1 7 -1 7 -1 1 5 -1 -2	1581	1
4 8 -1 7 8 -1 7 8 -1 6 -1 1 -1 1 6 9 -1 -2	7	1
5 -1 9 -1 1 5 9 -1 1 -1 1 2 9 -1 3 -1 8 10 -1 2 -1 -2	13	1
4 -1 4 5 9 -1 -2	600	1
7 -1 10 -1 10 -1 5 -1 -2	354	1
1 -1 1 8 10 -1 5 -1 1 5 -1 -2	280	1
1 8 -1 5 -1 1 -1 7 -1 -2	1279	1
1 -1 1 -1 1 2 -1 -2	1521	2
7 8 -1 3 -1 7 -1 -2	564	1
5 -1 5 -1 8 9 -1 1 9 -1 3 -1 4 9 -1 4 -1 5 -1 -2	21	1
1 9 -1 5 9 -1 -2	2899	1
8 -1 1 7 -1 8 -1 -2	1654	2
3 8 -1 4 -1 4 -1 1 8 -1 2 -1 1 9 -1 -2	30	1
1 -1 8 -1 3 -1 1 -1 1 -1 -2	572	1
2 -1 7 8 9 -1 1 2 5 10 -1 5 -1 2 9 -1 -2	45	1
3 6 -1 9 -1 3 -1 1 -1 -2	43	1
1 7 -1 4 -1 6 -1 2 10 -1 7 -1 1 -1 8 -1 10 -1 7 8 -1 -2	3	1
8 9 -1 7 -1 7 -1 -2	1654	1
3 7 -1 1 3 4 -1 -2	105	1
7 10 -1 7 -1 1 -1 10 -1 7 -1 1 10 -1 -2	67	1
1 -1 3 -1 7 8 -1 -2	566	2
1 -1 1 8 -1 9 -1 8 -1 -2	1778	1
5 -1 10 -1 7 -1 -2	685	1
5 9 -1 1 -1 1 -1 -2	2847	1
1 -1 6 -1 4 -1 1 -1 9 -1 -2	56	1
1 -1 9 -1 5 7 10 -1 9 -1 5 -1 4 -1 2 -1 3 7 -1 7 8 -1 -2	2	1
1 9 -1 5 -1 1 10 -1 8 -1 -2	338	1
2 7 -1 9 -1 9 -1 5 -1 10 -1 -2	120	1
1 -1 1 -1 5 -1 2 -1 8 -1 -2	741	1
5 9 -1 1 -1 1 4 9 -1 1 -1 -2	371	1
10 -1 1 -1 7 8 -1 -2	438	1
3 8 -1 8 -1 3 5 -1 7 8 -1 -2	258	1
2 -1 9 -1 10 -1 -2	394	1
2 -1 6 -1 5 -1 2 -1 1 2 -1 1 10 -1 -2	14	1
1 5 -1 4 -1 1 -1 1 7 -1 1 -1 4 5 -1 -2	94	1
8 -1 1 -1 1 8 -1 4 5 -1 2 8 -1 -2	130	1
2 10 -1 7 -1 -2	269	1
7 -1 1 -1 9 -1 -2	2490	2
3 -1 2 -1 1 2 -1 6 -1 8 -1 9 -1 -2	15	1
9 -1 9 -1 7 -1 8 -1 1 -1 -2	1114	1
9 -1 2 -1 7 -1 8 -1 1 -1 -2	506	1
5 -1 7 -1 5 9 -1 -2	2212	1
1 8 10 -1 -2	569	1
8 -1 1 -1 5 -1 2 8 -1 -2	758	1
1 6 -1 1 -1 8 -1 1 -1 -2	184	1
8 9 -1 7 -1 6 -1 7 -1 -2	141	1
1 -1 1 -1 2 -1 5 -1 -2	1318	2
3 -1 1 -1 8 -1 8 -1 8 -1 -2	501	1
7 -1 3 -1 5 -1 -2	876	1
10 -1 9 -1 6 -1 7 -1 2 9 -1 9 -1 3 -1 -2	5	1
9 -1 8 -1 1 -1 8 -1 1 -1 8 -1 4 7 10 -1 -2	16	1
1 3 7 -1 1 5 -1 4 -1 4 -1 1 -1 -2	63	1
5 7 -1 1 -1 1 2 -1 -2	800	1
1 -1 7 -1 2 -1 -2	1235	3
5 8 -1 1 -1 9 -1 -2	2195	1
9 -1 7 -1 1 -1 5 -1 8 -1 -2	1064	1
3 10 -1 2 -1 10 -1 2 10 -1 1 -1 1 2 -1 1 -1 -2	10	1
4 -1 1 -1 2 5 8 -1 9 -1 5 8 -1 -2	116	1
5 -1 5 8 -1 5 -1 -2	3117	1
1 9 -1 5 -1 1 5 -1 1 7 -1 -2	1053	1
7 -1 1 -1 3 -1 -2	872	1
9 -1 1 -1 8 -1 10 -1 -2	510	1
7 -1 1 8 -1 4 8 -1 1 2 5 -1 1 -1 -2	83	1
8 -1 8 -1 3 -1 1 5 -1 -2	611	1
7 -1 8 -1 1 -1 1 -1 -2	1656	1
1 9 -1 7 -1 -2	2482	2
2 -1 8 -1 2 -1 2 -1 -2	958	2
1 -1 5 -1 8 -1 2 8 -1 3 -1 7 -1 4 -1 5 -1 5 -1 2 -1 7 -1 3 -1 -2	1	1
1 7 9 -1 1 -1 -2	1856	1
8 -1 2 -1 5 8 -1 7 -1 9 -1 1 -1 7 -1 1 -1 -2	88	1
5 8 -1 9 -1 5 -1 3 -1 8 -1 5 -1 -2	311	1
1 8 -1 9 -1 5 -1 -2	2173	1
9 -1 2 3 8 -1 4 -1 8 -1 1 5 -1 -2	44	1
1 5 9 -1 4 -1 4 9 -1 -2	400	1
7 9 -1 2 -1 8 -1 -2	880	1
8 -1 1 -1 7 -1 1 5 -1 8 -1 -2	905	1
1 8 -1 1 -1 8 -1 -2	2760	1
5 -1 9 -1 5 -1 2 -1 -2	1362	1
8 -1 2 -1 7 -1 -2	1115	1
3 7 9 -1 1 8 -1 -2	398	1
1 -1 3 5 -1 -2	1149	2
1 10 -1 2 -1 5 -1 -2	303	1
4 -1 1 -1 2 -1 -2	438	1
1 5 -1 10 -1 -2	832	2
8 -1 9 -1 7 -1 3 -1 5 -1 -2	400	1
10 -1 8 -1 5 -1 2 8 -1 -2	211	1
8 -1 7 -1 5 9 -1 5 -1 4 -1 -2	258	1
2 -1 1 -1 5 8 -1 4 7 -1 1 -1 1 -1 10 -1 5 6 7 -1 4 -1 10 -1 5 -1 -2	1	1
3 -1 1 -1 5 8 -1 -2	813	1
1 2 4 -1 9 -1 -2	262	1
6 -1 7 9 -1 1 -1 -2	193	1
5 -1 4 10 -1 4 -1 -2	148	1
5 -1 5 -1 2 -1 8 -1 -2	1226	1
5 8 -1 7 -1 -2	2301	2
2 -1 1 9 -1 8 -1 -2	1114	1
9 -1 3 8 -1 1 -1 -2	683	1
1 -1 1 -1 9 -1 10 -1 1 5 -1 -2	376	1
8 -1 1 -1 1 -1 1 8 -1 -2	2080	2
4 -1 2 -1 5 10 -1 8 -1 -2	79	1
7 -1 7 -1 9 -1 -2	2780	2
5 -1 1 -1 5 -1 1 -1 1 9 -1 -2	1604	1
5 -1 4 6 -1 1 -1 2 -1 4 9 -1 3 9 -1 8 -1 -2	3	1
1 -1 1 5 -1 5 -1 -2	3359	1
3 5 -1 7 -1 7 -1 1 -1 5 -1 7 -1 -2	197	1
1 -1 1 -1 1 9 -1 8 -1 -2	1950	1
1 -1 7 -1 1 2 3 4 9 -1 3 7 8 -1 1 -1 1 3 -1 -2	8	1
1 -1 8 -1 10 -1 1 10 -1 9 -1 -2	205	1
5 7 8 -1 5 10 -1 7 -1 1 10 -1 1 -1 8 -1 -2	55	1
1 5 -1 10 -1 2 -1 7 9 -1 -2	173	1
3 -1 1 -1 2 -1 10 -1 5 -1 9 -1 -2	59	1
1 -1 1 -1 5 -1 7 -1 8 -1 -2	1157	1
1 2 -1 2 3 -1 1 7 -1 -2	189	1
5 -1 3 -1 2 -1 7 8 -1 1 -1 1 -1 -2	119	1
1 8 -1 3 -1 1 -1 1 2 -1 2 5 -1 8 -1 3 5 -1 7 -1 -2	16	1
4 -1 9 -1 5 -1 -2	940	1
1 2 -1 3 -1 9 -1 4 -1 -2	108	1
8 -1 10 -1 9 10 -1 -2	403	1
2 -1 9 -1 2 -1 -2	1680	3
5 7 -1 9 -1 9 -1 1 -1 -2	1471	1
3 -1 6 -1 4 -1 -2	45	1
1 5 -1 5 -1 5 -1 7 -1 -2	1708	1
9 -1 10 -1 1 9 -1 2 -1 -2	261	1
7 -1 8 -1 3 8 10 -1 1 8 -1 7 -1 1 9 -1 -2	35	1
1 10 -1 2 -1 1 -1 -2	313	1
1 -1 8 9 -1 3 -1 2 -1 7 9 -1 -2	151	1
1 -1 4 8 -1 4 -1 -2	488	1
4 5 -1 5 -1 1 -1 9 -1 1 4 -1 -2	232	1
10 -1 5 9 -1 -2	804	1
5 6 -1 3 7 -1 5 8 -1 2 -1 9 -1 1 8 -1 2 -1 -2	10	1
1 -1 4 -1 1 -1 8 -1 9 -1 -2	435	1
10 -1 3 10 -1 1 2 -1 4 8 -1 1 -1 1 -1 2 9 -1 -2	4	1
1 -1 2 -1 8 9 -1 1 -1 7 -1 5 7 -1 -2	214	1
1 -1 8 -1 1 -1 5 -1 -2	2332	1
1 7 -1 7 9 -1 -2	1882	1
7 -1 9 -1 4 9 -1 8 -1 8 -1 -2	257	1
2 -1 9 -1 10 -1 1 -1 4 -1 1 -1 -2	43	1
10 -1 1 -1 1 -1 1 -1 -2	691	1
8 -1 3 -1 9 -1 10 -1 8 -1 3 -1 -2	60	1
5 -1 8 9 -1 -2	2963	2
4 7 -1 2 3 -1 8 -1 1 3 7 -1 -2	33	1
1 -1 7 -1 5 -1 9 -1 1 2 -1 9 -1 1 3 7 8 -1 -2	38	1
10 -1 7 -1 7 -1 1 9 -1 9 -1 9 -1 -2	159	1
1 2 8 -1 2 -1 1 -1 -2	716	1
9 -1 1 -1 7 8 -1 5 -1 -2	1112	1
1 -1 5 9 -1 1 2 8 -1 5 -1 6 -1 -2	48	1
5 -1 7 -1 1 -1 6 9 -1 -2	164	1
1 10 -1 5 -1 1 -1 -2	620	1
1 4 -1 1 -1 1 -1 5 -1 5 -1 8 -1 3 10 -1 -2	11	1
5 -1 1 9 -1 1 -1 1 -1 1 -1 -2	1606	1
9 -1 1 -1 5 7 8 -1 -2	1183	1
1 -1 1 7 -1 1 10 -1 -2	428	1
5 -1 2 -1 2 -1 7 -1 -2	823	1
1 2 -1 5 -1 -2	1603	1
1 -1 5 -1 2 8 -1 2 -1 1 8 -1 7 -1 -2	189	1
5 -1 3 -1 8 -1 5 -1 1 -1 2 -1 9 -1 3 7 -1 1 -1 5 -1 5 -1 -2	4	1
5 -1 1 -1 3 -1 -2	1165	1
7 -1 8 -1 10 -1 10 -1 1 5 -1 1 -1 -2	98	1
3 -1 1 9 -1 2 8 -1 -2	326	1
1 -1 3 -1 1 -1 3 -1 4 -1 2 -1 9 -1 -2	24	1
8 -1 1 -1 1 -1 2 -1 -2	1126	2
5 9 -1 1 -1 -2	3439	4
8 -1 4 -1 4 -1 -2	738	1
5 -1 3 9 -1 8 -1 -2	773	1
5 -1 1 5 -1 10 -1 1 9 -1 -2	446	1
7 -1 4 -1 4 -1 2 5 -1 7 -1 5 8 -1 8 -1 -2	35	1
1 -1 3 8 -1 -2	910	1
1 5 10 -1 3 -1 -2	219	1
1 -1 4 5 -1 1 -1 1 7 9 -1 5 -1 7 10 -1 -2	37	1
5 7 -1 8 -1 8 -1 7 -1 5 -1 -2	901	1
7 -1 3 5 -1 3 -1 1 -1 5 9 -1 -2	265	1
10 -1 5 10 -1 -2	712	2
5 -1 5 -1 7 -1 1 -1 5 -1 -2	1486	1
1 4 10 -1 6 -1 2 -1 9 -1 7 -1 -2	8	1
9 -1 7 -1 5 -1 -2	2608	3
5 -1 9 -1 1 -1 3 10 -1 4 -1 -2	42	1
1 -1 1 -1 7 -1 -2	2832	3
3 -1 2 5 -1 8 -1 10 -1 -2	90	1
1 -1 9 -1 4 -1 -2	919	1
1 -1 2 -1 3 -1 5 9 -1 10 -1 -2	76	1
1 -1 2 8 -1 7 9 -1 -2	620	1
5 -1 4 -1 1 -1 1 2 8 -1 2 9 -1 8 -1 9 -1 -2	43	1
1 -1 8 -1 5 9 -1 6 -1 7 9 -1 1 -1 1 -1 4 8 -1 6 -1 4 5 8 -1 -2	2	1
2 4 -1 4 -1 -2	360	1
5 9 -1 8 -1 6 -1 -2	260	1
3 -1 2 -1 9 -1 -2	589	1
1 9 10 -1 9 -1 -2	584	1
9 -1 7 -1 1 -1 -2	2480	2
1 3 -1 1 -1 -2	1200	4
1 7 8 -1 -2	1801	1
1 -1 8 -1 10 -1 -2	716	1
9 -1 7 -1 8 -1 -2	2257	1
5 -1 9 -1 1 8 -1 1 -1 2 -1 -2	591	1
9 -1 8 -1 4 -1 1 9 -1 7 -1 5 -1 -2	171	1
3 -1 4 5 10 -1 7 -1 -2	46	1
6 8 -1 -2	350	1
5 -1 8 -1 5 -1 3 -1 -2	842	1
5 -1 4 -1 9 -1 4 5 -1 8 9 -1 3 -1 -2	59	1
8 -1 1 8 9 -1 9 -1 5 -1 5 -1 -2	954	1
8 -1 5 7 -1 4 -1 1 -1 1 2 5 -1 9 -1 -2	75	1
2 10 -1 6 9 -1 6 7 -1 1 2 6 -1 9 -1 1 -1 -2	4	1
5 -1 3 8 -1 5 -1 5 -1 8 -1 1 -1 8 -1 -2	160	1
9 -1 10 -1 5 -1 9 -1 10 -1 1 -1 -2	145	1
10 -1 2 9 -1 -2	397	1
5 -1 9 -1 5 9 -1 5 8 -1 -2	1785	1
10 -1 1 5 -1 5 -1 -2	666	1
1 9 -1 3 -1 8 -1 1 -1 3 -1 -2	337	1
1 -1 6 -1 3 -1 6 -1 -2	60	1
1 -1 7 -1 5 9 -1 1 5 -1 -2	1258	1
3 -1 4 -1 1 -1 -2	313	2
7 10 -1 7 -1 -2	603	1
4 7 -1 1 -1 -2	571	2
1 8 -1 4 -1 3 -1 -2	242	1
1 -1 2 8 -1 2 -1 3 -1 9 -1 9 -1 5 -1 -2	75	1
1 8 -1 2 -1 5 -1 1 9 -1 5 -1 9 -1 -2	342	1
1 -1 9 -1 8 -1 5 -1 -2	2078	1
8 -1 1 -1 2 9 -1 -2	1063	1
1 2 -1 2 -1 1 -1 1 -1 -2	936	1
3 -1 9 -1 1 -1 5 -1 -2	839	1
1 -1 4 -1 7 -1 5 -1 1 -1 -2	341	1
1 -1 5 -1 1 9 -1 -2	2795	2
4 8 -1 9 -1 8 -1 3 -1 -2	164	1
1 5 -1 10 -1 9 -1 1 4 7 -1 -2	72	1
1 -1 1 -1 8 -1 4 -1 -2	658	1
2 -1 9 -1 1 -1 7 9 -1 10 -1 7 -1 -2	84	1
3 -1 1 -1 1 8 -1 -2	829	1
10 -1 1 7 -1 3 -1 4 10 -1 1 8 -1 5 -1 -2	10	1
1 -1 9 -1 5 8 -1 2 -1 2 -1 2 -1 -2	254	1
2 -1 9 -1 9 -1 2 -1 9 -1 -2	857	1
1 -1 1 3 8 -1 1 -1 3 -1 -2	376	1
1 4 -1 4 9 -1 8 -1 3 -1 1 -1 2 -1 10 -1 1 -1 -2	5	1
1 -1 8 -1 7 -1 -2	2154	1
9 -1 1 7 9 -1 3 -1 1 -1 -2	411	1
3 5 -1 9 -1 1 5 -1 9 -1 1 -1 1 -1 3 5 -1 -2	107	1
5 8 -1 2 -1 -2	1554	1
8 -1 7 -1 9 -1 5 -1 -2	1614	1
1 -1 6 -1 7 9 -1 6 -1 -2	111	1
1 -1 4 -1 1 -1 5 -1 7 -1 -2	356	1
3 8 -1 7 -1 1 5 -1 9 -1 3 -1 2 -1 5 -1 5 7 -1 -2	25	1
1 3 5 -1 5 -1 2 -1 2 -1 -2	246	1
5 9 -1 7 8 -1 1 -1 3 4 8 -1 4 -1 2 -1 -2	20	1
5 -1 1 7 -1 9 -1 -2	1813	1
1 9 -1 4 7 -1 -2	465	1
8 -1 1 2 -1 7 8 -1 6 -1 1 -1 -2	45	1
4 6 -1 2 -1 4 -1 1 -1 2 10 -1 -2	9	1
7 -1 1 7 -1 2 9 -1 -2	727	1
9 -1 6 -1 4 -1 1 4 -1 1 8 -1 8 -1 -2	21	1
2 5 -1 1 9 -1 1 -1 1 -1 -2	787	1
5 -1 8 -1 3 8 -1 9 -1 3 -1 -2	318	1
2 8 9 -1 -2	1173	1
5 -1 1 -1 5 7 -1 -2	2108	2
3 8 -1 3 5 -1 9 -1 10 -1 3 5 -1 -2	48	1
10 -1 1 -1 1 8 -1 -2	612	1
5 -1 1 -1 1 -1 2 -1 1 3 -1 -2	265	1
7 -1 7 -1 5 7 -1 1 -1 -2	1403	1
7 -1 2 6 -1 1 -1 5 -1 7 -1 -2	44	1
2 -1 1 4 -1 2 -1 7 -1 1 -1 -2	119	1
6 -1 9 -1 8 -1 2 -1 4 -1 8 9 -1 5 -1 -2	16	1
7 -1 1 -1 2 -1 -2	1265	1
5 -1 9 -1 1 4 5 -1 1 -1 -2	415	1
5 -1 10 -1 5 -1 1 2 -1 1 5 -1 4 -1 1 -1 -2	22	1
3 -1 1 7 -1 -2	808	1
1 2 -1 1 5 -1 -2	1359	1
5 -1 8 -1 2 -1 -2	1551	3
1 -1 1 4 5 -1 -2	686	1
7 -1 7 -1 8 -1 1 8 -1 -2	1259	1
7 -1 1 -1 8 -1 9 -1 -2	1528	1
8 9 -1 1 -1 -2	2846	1
2 8 -1 1 -1 7 8 9 -1 -2	516	1
5 8 -1 3 4 -1 -2	211	1
5 10 -1 7 -1 6 -1 2 -1 -2	24	1
8 -1 1 -1 1 2 7 8 -1 1 9 -1 2 5 -1 7 8 -1 5 -1 1 2 -1 1 4 -1 8 -1 7 9 -1 -2	4	1
9 -1 4 -1 5 7 9 -1 3 -1 5 -1 5 -1 -2	79	1
5 -1 1 2 -1 9 -1 7 9 -1 5 9 -1 1 -1 1 -1 2 5 -1 -2	63	1
10 -1 4 6 -1 -2	23	1
4 -1 1 -1 9 -1 9 -1 8 -1 -2	432	1
1 8 -1 2 5 -1 -2	1111	1
1 -1 1 2 7 -1 5 -1 -2	654	1
4 -1 1 7 -1 7 -1 -2	497	1
9 10 -1 -2	966	3
1 -1 1 -1 2 8 -1 -2	1091	1
9 -1 10 -1 1 -1 1 -1 -2	641	1
1 -1 2 -1 4 -1 1 -1 5 -1 2 -1 2 -1 -2	54	1
5 -1 7 -1 8 9 -1 1 -1 -2	1223	1
1 5 -1 10 -1 8 -1 2 -1 1 7 -1 10 -1 7 -1 4 9 -1 8 -1 -2	3	1
5 8 -1 1 -1 3 -1 5 -1 8 -1 8 -1 -2	279	1
1 -1 2 9 -1 9 -1 8 -1 5 -1 -2	582	1
1 5 -1 1 -1 7 -1 -2	2118	2
6 -1 6 -1 3 -1 1 -1 2 -1 6 -1 4 -1 -2	1	1
5 -1 2 5 -1 -2	1910	2
8 -1 5 -1 9 -1 8 -1 -2	2281	1
9 -1 1 -1 9 -1 5 -1 -2	2727	1
9 -1 5 -1 2 -1 -2	1717	2
3 -1 1 5 -1 5 -1 10 -1 9 -1 -2	135	1
3 5 -1 2 -1 1 8 -1 -2	350	1
2 -1 2 5 7 -1 -2	822	1
2 6 8 9 -1 5 7 -1 1 -1 2 -1 2 -1 -2	23	1
8 -1 9 -1 1 7 -1 -2	1586	1
3 5 -1 2 -1 1 5 -1 8 -1 1 -1 -2	209	1
7 9 -1 1 -1 5 -1 1 -1 10 -1 -2	240	1
2 -1 2 7 8 -1 -2	660	1
3 -1 5 9 -1 2 3 5 -1 4 -1 -2	60	1
1 5 -1 1 -1 3 9 -1 -2	712	1
8 -1 7 -1 2 8 -1 1 -1 -2	576	1
1 4 -1 1 -1 5 -1 1 -1 -2	584	1
4 8 -1 4 -1 8 -1 4 -1 -2	366	1
1 -1 5 -1 9 -1 5 -1 2 -1 9 -1 -2	572	1
3 -1 8 -1 3 -1 7 8 -1 -2	378	1
1 -1 4 -1 2 8 9 -1 4 -1 8 -1 5 9 -1 1 5 8 -1 -2	38	1
9 -1 2 -1 9 -1 6 -1 1 -1 -2	80	1
1 -1 1 -1 5 -1 9 -1 -2	2664	1
2 8 -1 2 -1 5 -1 5 9 -1 -2	580	1
9 -1 2 -1 9 -1 -2	1895	2
1 -1 1 5 -1 7 -1 4 10 -1 -2	85	1
1 4 -1 4 -1 8 -1 5 -1 -2	395	1
3 9 -1 1 3 9 -1 5 -1 5 -1 1 -1 5 -1 -2	199	1
9 -1 1 -1 1 -1 9 -1 -2	3046	2
8 -1 2 8 -1 -2	1498	2
1 5 -1 8 -1 1 -1 9 -1 -2	1727	1
1 3 -1 3 7 -1 -2	494	1
7 -1 4 -1 1 -1 8 -1 -2	444	1
2 -1 2 -1 1 8 -1 -2	1029	1
1 7 10 -1 1 -1 -2	428	1
8 -1 6 -1 -2	397	1
3 -1 9 -1 5 -1 1 -1 2 -1 -2	294	1
1 7 -1 1 -1 8 -1 -2	1794	1
8 -1 5 9 -1 -2	2966	1
9 -1 1 -1 1 9 -1 9 -1 8 -1 6 -1 -2	90	1
7 -1 1 9 -1 7 -1 3 -1 -2	485	1
8 9 -1 5 8 -1 9 -1 -2	2035	1
1 -1 5 -1 4 -1 1 5 9 -1 -2	455	1
4 -1 1 6 8 -1 9 -1 5 -1 9 -1 1 -1 5 8 -1 4 7 -1 6 -1 -2	3	1
5 -1 2 -1 7 -1 1 -1 -2	866	1
9 -1 2 -1 2 -1 -2	1651	3
7 -1 4 -1 6 -1 -2	95	1
1 9 -1 1 -1 5 -1 -2	2828	1
1 -1 1 5 -1 1 -1 7 -1 -2	1617	1
5 -1 1 -1 2 6 7 10 -1 2 9 -1 8 -1 5 -1 -2	7	1
2 -1 4 -1 2 -1 1 5 -1 -2	240	1
1 8 -1 8 -1 2 -1 5 -1 -2	848	1
5 -1 9 -1 5 8 -1 -2	2576	1
8 -1 3 -1 1 -1 3 -1 -2	615	1
2 5 7 9 -1 1 3 8 -1 1 5 -1 8 10 -1 -2	37	1
3 8 -1 9 -1 5 -1 1 -1 8 -1 -2	389	1
5 -1 2 -1 1 -1 -2	1686	1
1 -1 1 -1 1 -1 7 9 -1 -2	1522	1
1 -1 3 4 5 -1 6 -1 5 8 -1 -2	27	1
2 -1 8 10 -1 1 -1 7 -1 1 5 -1 -2	93	1
8 -1 3 -1 7 -1 5 -1 -2	556	1
7 8 -1 4 -1 2 -1 8 -1 4 -1 -2	103	1
1 -1 3 10 -1 1 -1 -2	191	1
5 -1 9 -1 1 8 -1 5 -1 5 -1 5 -1 -2	890	1
1 -1 7 10 -1 4 -1 -2	137	1
5 -1 8 -1 9 -1 5 -1 1 -1 -2	1530	1
8 10 -1 -2	812	2
4 -1 6 -1 6 -1 4 -1 8 9 -1 -2	23	1
5 -1 2 -1 2 -1 -2	1707	1
9 -1 7 8 -1 -2	2109	1
2 -1 1 -1 2 5 -1 2 -1 -2	730	1
2 -1 9 -1 9 -1 5 7 9 -1 -2	618	1
8 10 -1 1 -1 5 -1 -2	487	1
3 -1 9 -1 1 4 -1 2 7 -1 -2	71	1
1 7 -1 1 -1 8 -1 6 10 -1 -2	29	1
8 -1 6 -1 2 -1 5 -1 1 -1 -2	84	1
1 5 -1 9 -1 -2	3329	2
1 9 -1 5 -1 7 -1 5 -1 5 8 -1 -2	827	1
9 -1 7 8 -1 1 -1 1 -1 -2	1167	1
2 -1 2 -1 8 -1 1 -1 1 8 -1 1 10 -1 9 -1 2 -1 -2	15	1
1 5 -1 9 -1 1 5 -1 -2	2433	1
2 -1 3 -1 -2	810	7
8 -1 1 -1 5 -1 2 9 -1 1 -1 1 -1 9 10 -1 -2	57	1
2 -1 7 -1 1 -1 7 -1 -2	830	1
5 -1 5 -1 8 -1 1 -1 10 -1 8 -1 8 -1 -2	147	1
1 -1 3 -1 3 -1 1 -1 -2	793	1
2 5 9 -1 5 -1 4 -1 1 -1 -2	235	1
1 6 -1 3 -1 -2	130	1
5 -1 3 -1 8 -1 1 -1 5 -1 -2	559	1
1 9 -1 8 -1 -2	2933	4
5 7 9 -1 9 -1 3 9 -1 -2	474	1
9 -1 3 -1 3 -1 -2	1112	2
7 9 -1 4 -1 2 -1 1 9 -1 -2	195	1
2 9 -1 5 -1 -2	1639	1
6 9 -1 5 -1 1 -1 9 -1 -2	177	1
7 10 -1 8 10 -1 1 -1 1 8 -1 9 -1 7 -1 -2	60	1
1 2 -1 2 -1 1 -1 -2	1281	1
3 -1 1 8 -1 3 9 -1 5 -1 4 -1 -2	101	1
4 -1 1 -1 5 9 -1 -2	708	1
10 -1 4 7 -1 8 10 -1 1 2 -1 8 -1 -2	23	1
9 -1 8 10 -1 3 -1 -2	192	1
1 -1 1 -1 7 -1 1 -1 1 2 -1 1 -1 1 4 -1 4 -1 9 -1 -2	14	1
8 -1 1 -1 9 -1 3 -1 9 -1 2 6 -1 -2	21	1
8 -1 3 7 -1 7 -1 7 -1 4 8 -1 5 -1 -2	42	1
7 9 -1 7 -1 -2	2715	2
10 -1 1 10 -1 -2	680	1
8 -1 5 -1 8 -1 1 -1 9 -1 3 -1 7 -1 -2	141	1
5 -1 1 -1 5 -1 1 -1 -2	3093	1
1 -1 6 -1 1 -1 -2	338	1
3 8 9 -1 5 -1 3 -1 1 -1 -2	331	1
10 -1 9 -1 1 -1 1 5 -1 8 -1 -2	296	1
1 -1 1 -1 2 -1 8 9 -1 5 -1 1 -1 -2	408	1
8 -1 8 -1 1 9 -1 -2	2349	1
8 -1 2 9 -1 4 -1 9 -1 -2	252	1
4 7 8 -1 1 -1 3 4 -1 5 -1 1 -1 -2	50	1
2 8 -1 1 -1 5 -1 9 -1 -2	740	1
